광역지역,세부지역,관광지명,링크,설명,분류
지역 미상,세부 지역 미상,올리브영 충무로역,https://data.visitkorea.or.kr/page/2924383,-,Place
지역 미상,세부 지역 미상,폴스미스 롯데백화점 에비뉴엘 월드타워점,https://data.visitkorea.or.kr/page/2924193,-,Shopping
충청북도,청주시,EW 폴더 청주지웰시티,https://data.visitkorea.or.kr/page/2924726,-,Place
지역 미상,세부 지역 미상,노스페이스,https://data.visitkorea.or.kr/page/2924346,-,Place
지역 미상,안산시,블랙야크 롯데안산,https://data.visitkorea.or.kr/page/2924911,-,Place
지역 미상,부천시,올리브영 부천역사,https://data.visitkorea.or.kr/page/2924531,-,Place
지역 미상,세부 지역 미상,세레스,https://data.visitkorea.or.kr/page/2924893,-,Place
지역 미상,세부 지역 미상,발렌티노 신세계 본점,https://data.visitkorea.or.kr/page/2924476,-,Place
지역 미상,세부 지역 미상,엘칸토,https://data.visitkorea.or.kr/page/2924819,-,Place
지역 미상,세부 지역 미상,보테가베네타 롯데 에비뉴엘월드타워점,https://data.visitkorea.or.kr/page/2924629,-,Place
지역 미상,세부 지역 미상,발렌티노 갤러리아EAST,https://data.visitkorea.or.kr/page/2924471,-,Place
지역 미상,안산시,휘슬러 롯데안산,https://data.visitkorea.or.kr/page/2924624,-,Place
울산광역시,울산시,홈플러스 울산남구,https://data.visitkorea.or.kr/page/2924434,-,Place
지역 미상,세부 지역 미상,EW 폴더 상봉,https://data.visitkorea.or.kr/page/2924796,-,Place
지역 미상,세부 지역 미상,설화수발란스스파 신사,https://data.visitkorea.or.kr/page/2924569,-,Place
지역 미상,세부 지역 미상,롯데하이마트 광평점,https://data.visitkorea.or.kr/page/2924564,-,Place
지역 미상,세부 지역 미상,탠디 현대송도,https://data.visitkorea.or.kr/page/2924717,-,Place
지역 미상,세부 지역 미상,유니클로 롯데청량리,https://data.visitkorea.or.kr/page/2924337,-,Place
지역 미상,세부 지역 미상,비비안,https://data.visitkorea.or.kr/page/2924332,-,Place
지역 미상,세부 지역 미상,예거르쿨트르 월드타워점,https://data.visitkorea.or.kr/page/2924462,-,Place
지역 미상,안산시,캉골 키즈 롯데안산,https://data.visitkorea.or.kr/page/2924615,-,Place
제주특별자치도,제주시,스케쳐스 제주연동,https://data.visitkorea.or.kr/page/2924425,-,Place
부산광역시,부산시,LF 질스튜어트뉴욕 롯데동부산,https://data.visitkorea.or.kr/page/2924235,-,Place
제주특별자치도,제주시,팬텀 제주칠성,https://data.visitkorea.or.kr/page/2924420,-,Place
지역 미상,세부 지역 미상,홈플러스스토어즈 구월,https://data.visitkorea.or.kr/page/2924592,-,Place
지역 미상,세부 지역 미상,프리즘웍스 건대커먼그라운드,https://data.visitkorea.or.kr/page/2924555,-,Place
지역 미상,세부 지역 미상,이마트 중동,https://data.visitkorea.or.kr/page/2924175,-,Place
지역 미상,여주시,한섬 타임 신세계여주,https://data.visitkorea.or.kr/page/2924708,-,Place
지역 미상,세부 지역 미상,모노폴리,https://data.visitkorea.or.kr/page/2924328,-,Place
지역 미상,세부 지역 미상,쿠엔즈버킷 동대문,https://data.visitkorea.or.kr/page/2924550,-,Place
지역 미상,여주시,대현 주크 신세계여주,https://data.visitkorea.or.kr/page/2924170,-,Place
지역 미상,용인시,이마트 용인,https://data.visitkorea.or.kr/page/2924703,-,Place
지역 미상,세부 지역 미상,웍스아웃 압구정,https://data.visitkorea.or.kr/page/2924323,-,Place
지역 미상,안산시,뉴발란스 키즈 롯데안산,https://data.visitkorea.or.kr/page/2924680,-,Place
지역 미상,안산시,슈슈앤크라 롯데안산,https://data.visitkorea.or.kr/page/2924643,-,Place
부산광역시,부산시,LF 마에스트로 롯데동부산,https://data.visitkorea.or.kr/page/2924453,-,Place
지역 미상,세부 지역 미상,뉴에라 현대송도,https://data.visitkorea.or.kr/page/2924263,-,Place
지역 미상,세부 지역 미상,정관장 서여의도,https://data.visitkorea.or.kr/page/2924416,-,Place
지역 미상,세부 지역 미상,아이잗바바 현대가든파이브,https://data.visitkorea.or.kr/page/2924588,-,Place
부산광역시,부산시,킨록앤더슨 롯데 동부산점,https://data.visitkorea.or.kr/page/2924963,-,Place
지역 미상,안산시,캘빈클라인진 롯데안산,https://data.visitkorea.or.kr/page/2924773,-,Place
지역 미상,김포시,대현 듀엘 현대김포,https://data.visitkorea.or.kr/page/2924583,-,Place
지역 미상,세부 지역 미상,쉬즈미즈,https://data.visitkorea.or.kr/page/2924736,-,Place
지역 미상,여주시,미샤 신세계여주,https://data.visitkorea.or.kr/page/2924546,-,Place
지역 미상,세부 지역 미상,베네통,https://data.visitkorea.or.kr/page/2924319,-,Place
지역 미상,광명시,올리브영 광명사거리역,https://data.visitkorea.or.kr/page/2924731,-,Place
지역 미상,세부 지역 미상,루첸리 신세계본점,https://data.visitkorea.or.kr/page/2924676,-,Place
지역 미상,천안시,핫트랙스 천안점,https://data.visitkorea.or.kr/page/2924449,-,Place
부산광역시,부산시,한섬 타미힐피거 롯데동부산,https://data.visitkorea.or.kr/page/2924861,-,Place
지역 미상,안산시,나이스필 롯데안산,https://data.visitkorea.or.kr/page/2924671,-,Place
지역 미상,세부 지역 미상,삼성 디지털플라자 작전점,https://data.visitkorea.or.kr/page/2924481,-,Place
지역 미상,세부 지역 미상,올리브영 제일제당센터,https://data.visitkorea.or.kr/page/2924824,-,Place
지역 미상,세부 지역 미상,토니모리 코엑스,https://data.visitkorea.or.kr/page/2924634,-,Place
지역 미상,세부 지역 미상,핫트랙스 창원점,https://data.visitkorea.or.kr/page/2924444,-,Place
지역 미상,여주시,SI 디젤 신세계여주,https://data.visitkorea.or.kr/page/2925760,-,Place
지역 미상,세부 지역 미상,한섬 오브제 현대가든파이브,https://data.visitkorea.or.kr/page/2925570,-,Place
지역 미상,세부 지역 미상,정관장 응암,https://data.visitkorea.or.kr/page/2925380,-,Place
지역 미상,김포시,기비키이스 현대김포,https://data.visitkorea.or.kr/page/2924991,-,Place
지역 미상,광명시,지오다노 롯데 광명점,https://data.visitkorea.or.kr/page/2925668,-,Place
지역 미상,세부 지역 미상,조르지오아르마니 월드타워점,https://data.visitkorea.or.kr/page/2925478,-,Place
지역 미상,세부 지역 미상,케네스레이디,https://data.visitkorea.or.kr/page/2925663,-,Place
지역 미상,세부 지역 미상,에스티로더 월드타워점,https://data.visitkorea.or.kr/page/2925473,-,Place
대구광역시,대구시,입생로랑 롯데 대구점,https://data.visitkorea.or.kr/page/2925626,-,Place
지역 미상,세부 지역 미상,아크데릭스,https://data.visitkorea.or.kr/page/2925798,-,Place
서울특별시,세부 지역 미상,듀엘롯데서울역점.,https://data.visitkorea.or.kr/page/2925811,-,Place
지역 미상,세부 지역 미상,유니클로 순천연향,https://data.visitkorea.or.kr/page/2925621,-,Place
지역 미상,세부 지역 미상,빈폴 신세계점,https://data.visitkorea.or.kr/page/2925793,-,Place
부산광역시,부산시,롯데아울렛 동부산점(SJSJ),https://data.visitkorea.or.kr/page/2925566,-,Shopping
부산광역시,부산시,디스커버리 롯데 동부산점,https://data.visitkorea.or.kr/page/2925719,-,Place
지역 미상,세부 지역 미상,바쏘 신세계점,https://data.visitkorea.or.kr/page/2925751,-,Place
지역 미상,광명시,SI 보브 롯데광명,https://data.visitkorea.or.kr/page/2925181,-,Place
지역 미상,세부 지역 미상,지오지아,https://data.visitkorea.or.kr/page/2925714,-,Place
부산광역시,부산시,리바이스 롯데아울렛 동부산점,https://data.visitkorea.or.kr/page/2925696,-,Shopping
지역 미상,안산시,헤지스acc 롯데안산,https://data.visitkorea.or.kr/page/2925107,-,Place
지역 미상,세부 지역 미상,샤틴 현대동대문,https://data.visitkorea.or.kr/page/2925469,-,Place
지역 미상,파주시,숲&비지트인뉴욕 신세계파주,https://data.visitkorea.or.kr/page/2925844,-,Place
지역 미상,세부 지역 미상,크로커다일 레이디,https://data.visitkorea.or.kr/page/2925654,-,Place
부산광역시,부산시,휠라 부산광복,https://data.visitkorea.or.kr/page/2925807,-,Place
지역 미상,고양시,대현 CC콜렉트 롯데고양터미널,https://data.visitkorea.or.kr/page/2925617,-,Place
지역 미상,김포시,미소페 현대김포,https://data.visitkorea.or.kr/page/2925047,-,Place
지역 미상,세부 지역 미상,㈜엔터식스패션쇼핑몰 천호역점,https://data.visitkorea.or.kr/page/2908526,-,Shopping
지역 미상,파주시,마크앤로나 신세계아울렛 파주점,https://data.visitkorea.or.kr/page/2902413,-,Shopping
지역 미상,광명시,아디다스 롯데 광명점,https://data.visitkorea.or.kr/page/2925612,-,Place
지역 미상,세부 지역 미상,금강안경 현대판교,https://data.visitkorea.or.kr/page/2925042,-,Place
부산광역시,부산시,아트박스 부산광복2호,https://data.visitkorea.or.kr/page/2925784,-,Place
지역 미상,세부 지역 미상,벨라카사 현대킨텍스,https://data.visitkorea.or.kr/page/2925594,-,Place
지역 미상,세부 지역 미상,아크메드라비 청담,https://data.visitkorea.or.kr/page/2925747,-,Place
부산광역시,부산시,롯데아울렛 동부산점(시스템),https://data.visitkorea.or.kr/page/2925557,-,Shopping
지역 미상,세부 지역 미상,구찌 현대 목동점,https://data.visitkorea.or.kr/page/2908461,-,Place
지역 미상,수원시,갤럭시 롯데몰 수원점,https://data.visitkorea.or.kr/page/2925515,-,Place
지역 미상,세부 지역 미상,LYNN 가든파이브점,https://data.visitkorea.or.kr/page/2894160,-,Place
지역 미상,세부 지역 미상,롯데백화점 일산점,https://data.visitkorea.or.kr/page/2908596,-,Shopping
지역 미상,김포시,쌤소나이트 현대아울렛 김포점,https://data.visitkorea.or.kr/page/2926396,-,Shopping
지역 미상,파주시,드레싱 게스 신세계파주,https://data.visitkorea.or.kr/page/2925835,-,Place
지역 미상,세부 지역 미상,이마트 만촌,https://data.visitkorea.or.kr/page/2925645,-,Place
지역 미상,김포시,갤럭시 현대아울렛 김포점,https://data.visitkorea.or.kr/page/2925830,-,Shopping
부산광역시,부산시,사만사타바사 롯데 동부산점,https://data.visitkorea.or.kr/page/2925640,-,Place
지역 미상,세부 지역 미상,파크랜드,https://data.visitkorea.or.kr/page/2925260,-,Place
지역 미상,세부 지역 미상,바네사부르노 월드타워점,https://data.visitkorea.or.kr/page/2925603,-,Place
지역 미상,세부 지역 미상,프랑코페라로 현대가산,https://data.visitkorea.or.kr/page/2925775,-,Place
제주특별자치도,제주시,EW 스파오 제주칠성,https://data.visitkorea.or.kr/page/2925738,-,Place
지역 미상,원주시,나이키 원주프리미엄,https://data.visitkorea.or.kr/page/2925548,-,Place
지역 미상,세부 지역 미상,타미힐피거 신세계점,https://data.visitkorea.or.kr/page/2925770,-,Place
지역 미상,세부 지역 미상,꼬르넬리아니 월드타워점,https://data.visitkorea.or.kr/page/2925580,-,Place
지역 미상,세부 지역 미상,J.LINDEBERG 신세계점,https://data.visitkorea.or.kr/page/2925733,-,Place
부산광역시,부산시,빈폴 롯데 동부산점,https://data.visitkorea.or.kr/page/2925543,-,Place
지역 미상,세부 지역 미상,와이드앵글 롯데팩토리가산,https://data.visitkorea.or.kr/page/2925163,-,Place
지역 미상,세부 지역 미상,조말론런던 롯데월드몰,https://data.visitkorea.or.kr/page/2925506,-,Place
지역 미상,세부 지역 미상,쉬즈미스,https://data.visitkorea.or.kr/page/2925678,-,Place
충청북도,청주시,레노마수트 롯데 청주점,https://data.visitkorea.or.kr/page/2925673,-,Place
지역 미상,세부 지역 미상,애드파골프 센텀,https://data.visitkorea.or.kr/page/2925483,-,Place
부산광역시,부산시,코오롱 스포츠 신세계부산,https://data.visitkorea.or.kr/page/2925293,-,Place
부산광역시,부산시,푸마 롯데아울렛 동부산점,https://data.visitkorea.or.kr/page/2925636,-,Shopping
제주특별자치도,제주시,다이나핏 신제주,https://data.visitkorea.or.kr/page/2925821,-,Place
부산광역시,부산시,테팔 롯데아울렛 동부산점,https://data.visitkorea.or.kr/page/2925631,-,Shopping
지역 미상,세부 지역 미상,올젠 신세계점,https://data.visitkorea.or.kr/page/2925766,-,Place
지역 미상,강릉시,이마트 강릉,https://data.visitkorea.or.kr/page/2925196,-,Place
지역 미상,세부 지역 미상,쁘렝땅 롯데김해,https://data.visitkorea.or.kr/page/2925381,-,Place
지역 미상,세부 지역 미상,소다_현대송도점,https://data.visitkorea.or.kr/page/2894142,-,Place
부산광역시,부산시,베네통 신세계부산,https://data.visitkorea.or.kr/page/2925117,-,Place
지역 미상,김포시,토리버치 현대 김포점,https://data.visitkorea.or.kr/page/2925859,-,Place
제주특별자치도,제주시,ABC마트 ST제주연동,https://data.visitkorea.or.kr/page/2925669,-,Place
지역 미상,세부 지역 미상,동신전자 용산전자랜드,https://data.visitkorea.or.kr/page/2925479,-,Place
지역 미상,안산시,메트로시티 롯데안산,https://data.visitkorea.or.kr/page/2925099,-,Place
제주특별자치도,제주시,원더런 제주연동,https://data.visitkorea.or.kr/page/2925664,-,Place
지역 미상,세부 지역 미상,골든듀 롯데동래,https://data.visitkorea.or.kr/page/2925474,-,Place
지역 미상,세부 지역 미상,신세계백화점 강남,https://data.visitkorea.or.kr/page/2925799,-,Shopping
경상북도,안동시,로이드_안동점,https://data.visitkorea.or.kr/page/2894615,-,Place
지역 미상,세부 지역 미상,하이마트 원성점,https://data.visitkorea.or.kr/page/2925812,-,Place
지역 미상,세부 지역 미상,다비치안경_명동점,https://data.visitkorea.or.kr/page/2894230,-,Place
부산광역시,부산시,와코루 롯데동부산,https://data.visitkorea.or.kr/page/2925015,-,Place
지역 미상,여주시,멀버리 신세계여주,https://data.visitkorea.or.kr/page/2925757,-,Place
지역 미상,파주시,아이잗바바 롯데파주,https://data.visitkorea.or.kr/page/2925567,-,Place
울산광역시,울산시,올리브영 울산터미널,https://data.visitkorea.or.kr/page/2925187,-,Place
지역 미상,세부 지역 미상,나이키 롯데관악,https://data.visitkorea.or.kr/page/2909240,-,Place
지역 미상,광명시,한섬 루즈앤라운지 롯데광명,https://data.visitkorea.or.kr/page/2925010,-,Place
지역 미상,파주시,네파키즈 롯데파주,https://data.visitkorea.or.kr/page/2925752,-,Place
지역 미상,안산시,아디다스 롯데안산,https://data.visitkorea.or.kr/page/2925108,-,Place
지역 미상,세부 지역 미상,휠라,https://data.visitkorea.or.kr/page/2925710,-,Place
지역 미상,김포시,토즈 현대아울렛 김포점,https://data.visitkorea.or.kr/page/2925808,-,Shopping
